# Advanced Post-Processing Software Navigation export
#
# date: Date of validity (yyyy/mm/dd)    (UTC)
# time: Time of validity (hh:mm:ss.ssss) (UTC)
# userLabel: Associated sensor (for synchronized output)
# userData: Associated sensor data (for synchronized output)
# latitude: Latitude, decimal degree
# longitude: Longitude, decimal degree
# ellipsoidHeight: Ellipsoid height, meter positive upward
# orthometricHeight: Orthometric height, meter positive upward
# northingSd: Standard deviation on latitude, meter
# eastingSd: Standard deviation on longitude, meter
# altitudeSd: Standard deviation on altitude, meter
# northingEastingCv: Crossvariance between latitude and longitude, meter�
# heading: Heading, degree
# roll: Roll, degree
# pitch: Pitch, degree
# headingSd: Standard deviation on heading, degree
# rollSd: Standard deviation on roll, degree
# pitchSd: Standard deviation on pitch, degree
# speedNorth: Speed in the north direction, meter/second
# speedEast: Speed in the east direction, meter/second
# speedVertical: Speed in the vertical direction, meter/second
# speedNorthSd: Standard dev. on speed in the north direction, meter/second
# speedEastSd: Standard dev. on speed in the east direction, meter/second
# speedVerticalSd: Standard dev. on speed in the vertical direction, meter/second
#
#date	time	userLabel	userData	latitude	longitude	ellipsoidHeight	orthometricHeight	northingSd	eastingSd	heightSd	northingEastingCv	heading	roll	pitch	headingSd	rollSd	pitchSd	speedNorth	speedEast	speedVertical	speedNorthSd	speedEastSd	speedVerticalSd
2019/05/09	18:22:53.0000		0	30.286154885427	-97.743857195108	153.719925	176.249771	0.054524	0.053088	0.053015	0.000009	184.818970	2.757581	3.066450	0.010113	0.002098	0.002112	-10.212644	-1.102852	-0.205417	0.006522	0.006392	0.006272
2019/05/09	18:22:54.0000		0	30.286061476898	-97.743868537591	153.602890	176.132736	0.059439	0.057769	0.057703	0.000014	184.561234	2.374097	3.210961	0.010110	0.002099	0.002116	-10.234790	-1.025484	-0.188812	0.006573	0.006439	0.006322
2019/05/09	18:22:55.0000		0	30.285969338144	-97.743879110077	153.527939	176.057755	0.064348	0.062435	0.062457	0.000020	183.920990	3.134265	3.811713	0.010106	0.002104	0.002120	-10.107972	-0.935881	-0.114582	0.006620	0.006482	0.006371
2019/05/09	18:22:56.0000		0	30.285878031265	-97.743888083169	153.411316	175.941132	0.069244	0.067056	0.067255	0.000027	183.076523	2.590594	3.529335	0.010103	0.002108	0.002123	-10.055492	-0.745228	-0.108019	0.006666	0.006522	0.006420
2019/05/09	18:22:57.0000		0	30.285788984006	-97.743894474080	153.334610	175.864426	0.074103	0.071545	0.072077	0.000037	181.101776	2.938383	3.320644	0.010100	0.002109	0.002127	-9.547735	-0.393246	-0.063208	0.006712	0.006550	0.006469
2019/05/09	18:22:58.0000		0	30.285704970943	-97.743894699881	153.252441	175.782227	0.079141	0.076311	0.076931	0.000047	177.101776	2.046494	3.519765	0.010093	0.002109	0.002131	-9.065126	0.310190	-0.055246	0.006778	0.006602	0.006520
2019/05/09	18:22:59.0000		0	30.285627380666	-97.743888091655	153.193848	175.723633	0.084178	0.081139	0.081796	0.000059	172.914856	1.306417	3.699867	0.010082	0.002109	0.002133	-8.114031	0.888419	-0.109466	0.006845	0.006670	0.006574
2019/05/09	18:23:00.0000		0	30.285556925845	-97.743876870881	153.142014	175.671799	0.089224	0.086005	0.086654	0.000073	170.905914	0.010650	3.753915	0.010053	0.002117	0.002140	-7.468015	1.169655	-0.054049	0.006914	0.006750	0.006628
2019/05/09	18:23:01.0000		0	30.285492882392	-97.743869983104	153.054962	175.584732	0.076377	0.074132	0.069751	0.000070	176.410339	-0.791604	3.488152	0.010041	0.002007	0.002019	-6.885203	0.138931	-0.042489	0.004904	0.004818	0.004577
2019/05/09	18:23:02.0000		0	30.285435039639	-97.743871935696	152.988525	175.518311	0.095313	0.091860	0.092539	0.000100	182.726822	-1.094223	3.491881	0.010065	0.002131	0.002144	-6.055563	-0.483857	-0.058557	0.006317	0.006230	0.005650
2019/05/09	18:23:03.0000		0	30.285381675984	-97.743877902461	152.936630	175.466400	0.095042	0.091578	0.092014	0.000105	184.290298	-0.375427	3.469726	0.010082	0.002132	0.002147	-5.736660	-0.549016	-0.070337	0.006122	0.006036	0.005505
2019/05/09	18:23:04.0000		0	30.285333139384	-97.743882997331	152.875137	175.404907	0.094854	0.091401	0.091551	0.000112	184.120743	-0.572228	3.921165	0.010079	0.002134	0.002153	-4.728427	-0.379650	-0.115176	0.005932	0.005849	0.005367
2019/05/09	18:23:05.0000		0	30.285290807253	-97.743887069784	152.815170	175.344925	0.094709	0.091299	0.091119	0.000117	183.230560	-0.200956	3.917473	0.010077	0.002136	0.002156	-4.603763	-0.328176	-0.080845	0.005750	0.005674	0.005237
2019/05/09	18:23:06.0000		0	30.285251948773	-97.743890043726	152.740692	175.270447	0.094593	0.091167	0.090684	0.000123	182.931046	-0.676053	4.552665	0.010064	0.002138	0.002164	-3.689220	-0.300875	-0.034680	0.005579	0.005518	0.005116
2019/05/09	18:23:07.0000		0	30.285227313133	-97.743892076767	152.690353	175.220108	0.094446	0.091076	0.090223	0.000131	183.353165	-1.122033	4.268545	0.010061	0.002149	0.002170	-1.829655	-0.099391	-0.040927	0.005418	0.005402	0.005007
2019/05/09	18:23:08.0000		0	30.285217009544	-97.743892847745	152.659561	175.189316	0.094190	0.090928	0.089723	0.000135	183.652634	-1.933988	4.078706	0.010065	0.002156	0.002171	-0.684928	-0.061674	-0.015233	0.005263	0.005284	0.004906
2019/05/09	18:23:09.0000		0	30.285209171417	-97.743893548997	152.685730	175.215485	0.032391	0.032227	0.067908	0.000089	184.063858	-0.771890	3.157066	0.010064	0.002083	0.002097	-1.200937	-0.161806	-0.006737	0.005105	0.005123	0.004801
2019/05/09	18:23:10.0000		0	30.285195144903	-97.743894559240	152.690033	175.219788	0.032939	0.032799	0.067508	0.000089	185.042877	-1.402433	2.638128	0.010060	0.002081	0.002098	-1.729806	-0.120572	-0.047498	0.004937	0.004953	0.004699
2019/05/09	18:23:11.0000		0	30.285178451584	-97.743897519300	152.717285	175.247040	0.033933	0.033787	0.067090	0.000087	186.517166	-0.137242	2.065704	0.010061	0.002082	0.002101	-2.138651	-0.343544	-0.029867	0.004760	0.004762	0.004601
2019/05/09	18:23:12.0000		0	30.285152642900	-97.743903031388	152.722672	175.252426	0.035237	0.035066	0.066682	0.000086	189.893936	-0.430494	2.997532	0.010069	0.002087	0.002101	-3.607239	-0.765306	0.001427	0.004578	0.004547	0.004506
2019/05/09	18:23:13.0000		0	30.285112116789	-97.743912710866	152.614792	175.144531	0.025454	0.025361	0.034948	0.000027	189.826660	-0.658303	2.874756	0.010061	0.002055	0.002070	-5.314380	-1.007876	-0.054954	0.004302	0.004253	0.004403
2019/05/09	18:23:14.0000		0	30.285056975671	-97.743922370910	152.439804	174.969543	0.022978	0.022862	0.028026	0.000019	186.234497	-0.203120	3.882452	0.010043	0.002044	0.002063	-6.944579	-0.815650	-0.177399	0.004110	0.004063	0.004288
2019/05/09	18:23:15.0000		0	30.284987138780	-97.743931006358	152.251953	174.781693	0.022059	0.021918	0.025093	0.000018	184.093292	0.285781	3.815565	0.010025	0.002034	0.002055	-8.572465	-0.763668	-0.195138	0.003924	0.003896	0.004152
2019/05/09	18:23:16.0000		0	30.284903801946	-97.743938417405	152.028824	174.558533	0.023507	0.023309	0.025595	0.000019	182.822800	-0.016465	3.894881	0.010010	0.002036	0.002059	-9.864567	-0.667106	-0.220224	0.003818	0.003813	0.004032
2019/05/09	18:23:17.0000		0	30.284811690219	-97.743945450469	151.811554	174.341263	0.025045	0.024793	0.026400	0.000019	182.476746	-0.041036	4.010643	0.009992	0.002040	0.002065	-10.356749	-0.651130	-0.226224	0.003698	0.003702	0.003904
2019/05/09	18:23:18.0000		0	30.284718414593	-97.743951932978	151.569305	174.098999	0.026539	0.026234	0.027374	0.000019	182.404953	-0.491335	4.558011	0.009984	0.002045	0.002071	-10.252880	-0.629641	-0.246058	0.003568	0.003568	0.003774
2019/05/09	18:23:19.0000		0	30.284626346829	-97.743959004378	151.345856	173.875549	0.027907	0.027565	0.028401	0.000020	182.928528	-0.351117	4.073452	0.009986	0.002053	0.002073	-10.287407	-0.758003	-0.235023	0.003438	0.003438	0.003648
2019/05/09	18:23:20.0000		0	30.284532859248	-97.743967212070	151.097839	173.627502	0.029073	0.028707	0.029391	0.000021	183.519699	-0.842039	4.224185	0.009983	0.002059	0.002077	-10.347514	-0.850686	-0.243418	0.003317	0.003319	0.003531
2019/05/09	18:23:21.0000		0	30.284440944035	-97.743976522772	150.872665	173.402328	0.029996	0.029596	0.030274	0.000022	184.046906	-0.553519	4.312307	0.009971	0.002062	0.002084	-9.868093	-0.856133	-0.181276	0.003218	0.003208	0.003431
2019/05/09	18:23:22.0000		0	30.284355810594	-97.743985234120	150.665039	173.194702	0.030641	0.030219	0.031003	0.000023	183.785309	-0.794012	4.302709	0.009971	0.002066	0.002091	-9.004382	-0.751700	-0.192906	0.003146	0.003123	0.003353
2019/05/09	18:23:23.0000		0	30.284277556186	-97.743992288838	150.491287	173.020935	0.030976	0.030535	0.031544	0.000024	183.078781	-0.430058	4.363460	0.009966	0.002072	0.002093	-8.330521	-0.657553	-0.203748	0.003114	0.003085	0.003305
2019/05/09	18:23:24.0000		0	30.284206178521	-97.743998094813	150.308075	172.837723	0.030997	0.030521	0.031879	0.000026	183.100189	-0.827861	4.557289	0.009955	0.002079	0.002100	-7.334970	-0.551775	-0.162390	0.003129	0.003102	0.003291
2019/05/09	18:23:25.0000		0	30.284145054097	-97.744003639335	150.158722	172.688370	0.030701	0.030188	0.032002	0.000028	183.986588	-1.372718	4.687814	0.009946	0.002086	0.002102	-6.084632	-0.558982	-0.138949	0.003196	0.003190	0.003316
2019/05/09	18:23:26.0000		0	30.284098410274	-97.744009323912	150.065506	172.595139	0.030103	0.029575	0.031921	0.000031	185.527496	-1.420904	4.874545	0.009936	0.002090	0.002104	-4.078351	-0.395994	-0.098595	0.003318	0.003369	0.003382
2019/05/09	18:23:27.0000		0	30.284072113928	-97.744013120762	150.002777	172.532410	0.029227	0.028664	0.031654	0.000033	186.506866	-1.798487	4.641963	0.009953	0.002093	0.002105	-1.925828	-0.260897	-0.064059	0.003491	0.003616	0.003490
2019/05/09	18:23:28.0000		0	30.284053122880	-97.744016437181	149.964966	172.494583	0.028122	0.027506	0.031240	0.000036	187.168747	-1.373122	3.354811	0.009973	0.002096	0.002102	-2.634095	-0.403768	-0.059619	0.003712	0.003820	0.003633
2019/05/09	18:23:29.0000		0	30.284020265767	-97.744022730539	149.894394	172.424011	0.026871	0.026221	0.030737	0.000039	188.487885	-1.204414	3.689544	0.009974	0.002095	0.002100	-4.692534	-0.813309	-0.146665	0.003973	0.003999	0.003807
2019/05/09	18:23:30.0000		0	30.283969529436	-97.744033410381	149.755508	172.285126	0.025594	0.024916	0.030224	0.000043	189.282776	-1.241942	4.051533	0.009978	0.002091	0.002101	-6.582638	-1.155391	-0.136430	0.004270	0.004242	0.004016
2019/05/09	18:23:31.0000		0	30.283903270594	-97.744046695442	149.546051	172.075668	0.024501	0.023767	0.029809	0.000047	187.262314	0.987041	4.581037	0.009977	0.002082	0.002102	-8.193235	-1.222222	-0.305826	0.004597	0.004544	0.004253
2019/05/09	18:23:32.0000		0	30.283822709120	-97.744056858371	149.227509	171.757095	0.023788	0.022986	0.029611	0.000051	183.727203	1.471113	4.324643	0.009961	0.002085	0.002099	-9.651894	-0.839584	-0.291803	0.004947	0.004898	0.004515
2019/05/09	18:23:33.0000		0	30.283731658497	-97.744065009556	148.905411	171.434982	0.026528	0.024722	0.030843	0.000093	182.951202	1.646484	4.755934	0.009957	0.002082	0.002097	-10.509260	-0.810500	-0.334281	0.005324	0.005283	0.004798
2019/05/09	18:23:34.0000		0	30.283634710431	-97.744073486442	148.573349	171.102905	0.023611	0.023564	0.025928	0.000019	183.363998	1.422400	4.725538	0.009944	0.002075	0.002086	-10.903513	-0.805513	-0.410020	0.005703	0.005674	0.005066
2019/05/09	18:23:35.0000		0	30.283534572141	-97.744083093721	148.225357	170.754913	0.017670	0.017665	0.018931	0.000008	183.602844	1.193285	4.571198	0.009933	0.001821	0.001837	-11.152622	-0.997486	-0.289737	0.003346	0.003348	0.003290
2019/05/09	18:23:36.0000		0	30.283432910185	-97.744092336751	147.894211	170.423752	0.019927	0.019851	0.020760	0.000012	183.032410	1.263081	4.977633	0.009930	0.002059	0.002072	-11.343951	-0.797487	-0.384487	0.004636	0.004633	0.004354
2019/05/09	18:23:37.0000		0	30.283329246689	-97.744100917106	147.521194	170.050720	0.018238	0.018167	0.019397	0.000009	182.896179	1.304338	4.692577	0.009926	0.002052	0.002065	-11.533884	-0.833025	-0.359129	0.004232	0.004236	0.004098
2019/05/09	18:23:38.0000		0	30.283225106278	-97.744110141186	147.192368	169.721893	0.017809	0.017734	0.018040	0.000007	183.423615	1.026178	4.772168	0.009931	0.002048	0.002063	-11.569090	-0.990261	-0.319292	0.004006	0.004020	0.003847
2019/05/09	18:23:39.0000		0	30.283121635136	-97.744120636787	146.824066	169.353577	0.017271	0.017197	0.016812	0.000005	183.916367	1.434521	5.259868	0.009941	0.002040	0.002061	-11.260801	-1.050116	-0.417783	0.003729	0.003747	0.003623
2019/05/09	18:23:40.0000		0	30.283023179647	-97.744130767042	146.457153	168.986649	0.017246	0.017173	0.015711	0.000003	183.704681	1.384195	5.195484	0.009939	0.002034	0.002054	-10.597622	-0.907475	-0.328533	0.003521	0.003541	0.003432
2019/05/09	18:23:41.0000		0	30.282929720377	-97.744139745800	146.113190	168.642685	0.017415	0.017350	0.014744	0.000002	183.959076	0.922054	4.615282	0.009934	0.002020	0.002036	-10.096608	-0.892348	-0.282703	0.003357	0.003377	0.003272
2019/05/09	18:23:42.0000		0	30.282840728461	-97.744150923812	145.813416	168.342896	0.017678	0.017633	0.013962	0.000001	185.471069	1.518107	4.836403	0.009933	0.002012	0.002027	-9.623163	-1.178837	-0.288366	0.003234	0.003255	0.003139
2019/05/09	18:23:43.0000		0	30.282758033719	-97.744162688374	145.502777	168.032242	0.017990	0.017959	0.013736	0.000001	185.814331	1.808089	4.766041	0.009966	0.001997	0.002017	-8.497509	-1.035162	-0.281461	0.003149	0.003160	0.003071
2019/05/09	18:23:44.0000		0	30.282687415348	-97.744172793209	145.250488	167.779938	0.018318	0.018321	0.013472	0.000001	185.677078	2.092415	4.736605	0.009965	0.001985	0.002001	-7.219505	-0.888549	-0.234621	0.003098	0.003096	0.003021
2019/05/09	18:23:45.0000		0	30.282628298281	-97.744180972221	145.041077	167.570511	0.018636	0.018640	0.013185	0.000001	185.581390	1.657906	5.306589	0.010007	0.001972	0.001990	-5.692843	-0.658397	-0.190503	0.003075	0.003065	0.002978
2019/05/09	18:23:46.0000		0	30.282587028910	-97.744186197913	144.888199	167.417633	0.016707	0.016706	0.013116	-0.000000	184.948807	1.287460	4.811926	0.010008	0.001957	0.001978	-3.490163	-0.388071	-0.058377	0.003055	0.003060	0.002969
2019/05/09	18:23:47.0000		0	30.282565332800	-97.744188767990	144.830185	167.359619	0.015685	0.015661	0.012103	-0.000000	184.320129	1.563111	5.447458	0.009998	0.001945	0.001964	-1.389118	-0.127372	-0.048079	0.003032	0.003074	0.002938
2019/05/09	18:23:48.0000		0	30.282559756637	-97.744189335853	144.805954	167.335388	0.015131	0.015093	0.011340	-0.000000	184.247345	1.514020	5.244561	0.009958	0.001935	0.001950	-0.045271	-0.004856	-0.004891	0.003005	0.003068	0.002886
2019/05/09	18:23:49.0000		0	30.282559823767	-97.744189316334	144.803894	167.333313	0.014802	0.014743	0.010781	-0.000000	184.250122	1.500889	4.998176	0.009945	0.001924	0.001938	-0.002024	-0.000910	-0.002733	0.002974	0.003027	0.002822
2019/05/09	18:23:50.0000		0	30.282559837307	-97.744189309526	144.802597	167.332016	0.014593	0.014522	0.010331	-0.000000	184.251099	1.505031	4.998858	0.009945	0.001914	0.001928	-0.000125	-0.001150	-0.001176	0.002942	0.002978	0.002751
2019/05/09	18:23:51.0000		0	30.282559748098	-97.744189320962	144.798737	167.328171	0.014452	0.014381	0.009974	-0.000000	184.243912	1.505887	4.798148	0.009926	0.001905	0.001918	-0.129057	-0.011652	-0.020757	0.002908	0.002923	0.002682
2019/05/09	18:23:52.0000		0	30.282555335987	-97.744189797340	144.778336	167.307770	0.014353	0.014283	0.009688	0.000000	184.314575	1.417387	4.865510	0.009907	0.001897	0.001909	-0.867174	-0.087591	-0.034530	0.002866	0.002861	0.002616
2019/05/09	18:23:53.0000		0	30.282542910912	-97.744191489026	144.733795	167.263229	0.014286	0.014217	0.009458	0.000000	185.219971	1.476246	5.028628	0.009909	0.001887	0.001902	-1.751190	-0.222508	-0.062151	0.002807	0.002798	0.002551
2019/05/09	18:23:54.0000		0	30.282525717601	-97.744194112922	144.676483	167.205917	0.014249	0.014180	0.009283	0.000000	185.608627	2.076695	4.812709	0.009917	0.001879	0.001893	-1.947184	-0.230244	-0.053439	0.002710	0.002706	0.002469
2019/05/09	18:23:55.0000		0	30.282510122852	-97.744196202971	144.626236	167.155670	0.014234	0.014167	0.009163	0.000000	185.544571	1.770433	4.449313	0.009917	0.001871	0.001885	-1.342833	-0.171201	-0.060790	0.002547	0.002541	0.002341
2019/05/09	18:23:56.0000		0	30.282504930346	-97.744196984152	144.614990	167.144409	0.014221	0.014153	0.009083	0.000000	185.566635	1.950600	4.250862	0.009909	0.001865	0.001878	0.070815	0.012898	-0.006674	0.002266	0.002263	0.002109
2019/05/09	18:23:57.0000		0	30.282504953961	-97.744196983655	144.616638	167.146057	0.014204	0.014136	0.008998	0.000000	185.564255	1.965139	4.149719	0.009903	0.001860	0.001872	0.003409	-0.003062	0.002943	0.002265	0.002262	0.002103
2019/05/09	18:23:58.0000		0	30.282504952254	-97.744196988659	144.617584	167.147003	0.014183	0.014116	0.008897	0.000000	185.563660	1.965210	4.142062	0.009901	0.001854	0.001867	0.001101	-0.002409	0.000806	0.002265	0.002261	0.002099
2019/05/09	18:23:59.0000		0	30.282504954460	-97.744196997940	144.617828	167.147247	0.014160	0.014094	0.008788	0.000000	185.563507	1.966937	4.142479	0.009897	0.001849	0.001862	0.001541	-0.002323	0.000503	0.002265	0.002261	0.002093
2019/05/09	18:24:00.0000		0	30.282504955739	-97.744197006156	144.618164	167.147583	0.014137	0.014071	0.008749	0.000000	185.562302	1.964350	4.137673	0.009894	0.001845	0.001858	0.002304	-0.000640	-0.000894	0.002265	0.002260	0.002091
2019/05/09	18:24:01.0000		0	30.282504958463	-97.744197019668	144.618164	167.147583	0.014114	0.014049	0.008650	0.000000	185.563980	1.967331	4.136569	0.009890	0.001840	0.001854	0.001672	-0.000092	-0.000850	0.002063	0.002060	0.001925
2019/05/09	18:24:02.0000		0	30.282504962932	-97.744197028482	144.617599	167.147034	0.014071	0.014006	0.008547	0.000000	185.564255	1.965373	4.135155	0.009886	0.001836	0.001851	-0.000288	-0.003360	-0.000236	0.001976	0.001973	0.001863
2019/05/09	18:24:03.0000		0	30.282504962111	-97.744197029395	144.617096	167.146515	0.014007	0.013943	0.008430	0.000000	185.563492	1.966288	4.137783	0.009883	0.001833	0.001848	0.000824	0.002742	-0.002012	0.001944	0.001941	0.001844
2019/05/09	18:24:04.0000		0	30.282504961363	-97.744197029843	144.616577	167.145996	0.013936	0.013872	0.008304	0.000000	185.563187	1.967061	4.136841	0.009879	0.001829	0.001845	-0.000635	-0.000641	-0.000272	0.001934	0.001931	0.001836
2019/05/09	18:24:05.0000		0	30.282504962845	-97.744197029596	144.615875	167.145294	0.013869	0.013805	0.008221	0.000000	185.563248	1.968719	4.139717	0.009876	0.001826	0.001842	0.000866	0.001089	-0.002387	0.001931	0.001929	0.001834
2019/05/09	18:24:06.0000		0	30.282504965488	-97.744197024523	144.614639	167.144058	0.013809	0.013746	0.008126	0.000000	185.564301	1.967960	4.139778	0.009872	0.001823	0.001840	0.000392	0.002197	-0.001498	0.001931	0.001928	0.001829
2019/05/09	18:24:07.0000		0	30.282504968993	-97.744197021373	144.613998	167.143417	0.013760	0.013696	0.008087	0.000000	185.563431	1.966085	4.138363	0.009869	0.001821	0.001837	0.001524	0.001267	-0.001602	0.001930	0.001928	0.001827
2019/05/09	18:24:08.0000		0	30.282504968687	-97.744197024158	144.612640	167.142059	0.013721	0.013657	0.008043	0.000000	185.564697	1.968230	4.137202	0.009866	0.001818	0.001835	0.000043	0.001177	-0.000766	0.001930	0.001927	0.001824
2019/05/09	18:24:09.0000		0	30.282504968327	-97.744197023216	144.611099	167.140518	0.013690	0.013626	0.008008	0.000000	185.563507	1.967385	4.136012	0.009862	0.001816	0.001833	0.000930	0.001887	-0.001376	0.001929	0.001927	0.001821
2019/05/09	18:24:10.0000		0	30.282504970098	-97.744197022256	144.610107	167.139526	0.013667	0.013603	0.007982	0.000000	185.563400	1.965347	4.134789	0.009859	0.001814	0.001832	0.001981	0.001223	-0.001097	0.001929	0.001926	0.001818
2019/05/09	18:24:11.0000		0	30.282504972943	-97.744197027655	144.610062	167.139481	0.013649	0.013585	0.007964	0.000000	185.564575	1.969279	4.136517	0.009856	0.001812	0.001830	0.001137	0.002215	-0.001447	0.001928	0.001926	0.001816
2019/05/09	18:24:12.0000		0	30.282504975777	-97.744197021946	144.609802	167.139221	0.013636	0.013572	0.007952	0.000000	185.563629	1.966168	4.135772	0.009853	0.001810	0.001829	0.001573	0.002929	-0.001255	0.001928	0.001925	0.001814
2019/05/09	18:24:13.0000		0	30.282504973181	-97.744197018938	144.609680	167.139099	0.013627	0.013563	0.007944	0.000000	185.564163	1.969374	4.135068	0.009850	0.001809	0.001827	-0.000726	0.002616	-0.001407	0.001927	0.001925	0.001812
2019/05/09	18:24:14.0000		0	30.282504971157	-97.744197015891	144.609528	167.138947	0.013620	0.013556	0.007938	0.000000	185.563553	1.968572	4.137882	0.009846	0.001807	0.001826	-0.001109	-0.000320	-0.000902	0.001927	0.001925	0.001811
2019/05/09	18:24:15.0000		0	30.282504971696	-97.744197010338	144.608688	167.138107	0.013614	0.013550	0.007935	0.000000	185.564560	1.967167	4.135553	0.009843	0.001806	0.001825	0.001099	0.002134	-0.000650	0.001927	0.001924	0.001810
2019/05/09	18:24:16.0000		0	30.282504971845	-97.744197014480	144.608170	167.137604	0.013611	0.013547	0.007932	0.000000	185.564743	1.968547	4.136570	0.009840	0.001805	0.001824	-0.000210	-0.003688	-0.000672	0.001926	0.001924	0.001809
2019/05/09	18:24:17.0000		0	30.282504970010	-97.744197028551	144.607849	167.137268	0.013608	0.013544	0.007928	0.000000	185.563126	1.967221	4.136901	0.009837	0.001804	0.001823	0.001107	-0.000324	-0.001168	0.001926	0.001924	0.001808
2019/05/09	18:24:18.0000		0	30.282504967627	-97.744197044996	144.608215	167.137634	0.013606	0.013542	0.007925	0.000000	185.564529	1.967379	4.135938	0.009833	0.001803	0.001822	-0.000906	-0.001244	-0.000805	0.001926	0.001924	0.001808
2019/05/09	18:24:19.0000		0	30.282504963727	-97.744197055007	144.608109	167.137527	0.013605	0.013540	0.007920	0.000000	185.563522	1.967981	4.139211	0.009830	0.001802	0.001821	-0.000394	-0.000986	-0.000214	0.001926	0.001924	0.001807
2019/05/09	18:24:20.0000		0	30.282504962349	-97.744197059598	144.608017	167.137436	0.013604	0.013539	0.007912	0.000000	185.564285	1.969192	4.136733	0.009827	0.001801	0.001821	-0.000918	-0.000606	0.000016	0.001926	0.001924	0.001807
2019/05/09	18:24:21.0000		0	30.282504965072	-97.744197065614	144.608505	167.137924	0.013603	0.013538	0.007901	0.000000	185.564484	1.969390	4.135547	0.009823	0.001800	0.001820	0.001046	0.002486	-0.001364	0.001926	0.001924	0.001807
2019/05/09	18:24:22.0000		0	30.282504965471	-97.744197069918	144.609512	167.138947	0.013602	0.013538	0.007885	0.000000	185.564072	1.968997	4.134698	0.009820	0.001799	0.001819	-0.002407	-0.001014	0.000381	0.001926	0.001924	0.001806
2019/05/09	18:24:23.0000		0	30.282504961268	-97.744197069251	144.610825	167.140244	0.013602	0.013537	0.007862	0.000000	185.564270	1.968756	4.138531	0.009817	0.001798	0.001819	-0.001936	-0.003453	0.001845	0.001926	0.001924	0.001806
2019/05/09	18:24:24.0000		0	30.282504959273	-97.744197070345	144.612289	167.141724	0.013601	0.013537	0.007833	0.000000	185.566437	1.969984	4.132501	0.009813	0.001798	0.001818	-0.000175	0.000027	0.001270	0.001926	0.001923	0.001806
2019/05/09	18:24:25.0000		0	30.282504959402	-97.744197075073	144.613754	167.143173	0.013601	0.013537	0.007800	0.000000	185.565155	1.968866	4.136098	0.009810	0.001797	0.001818	0.000742	0.003403	-0.000511	0.001926	0.001923	0.001804
2019/05/09	18:24:26.0000		0	30.282504962448	-97.744197077362	144.614532	167.143951	0.013601	0.013537	0.007799	0.000000	185.562897	1.968621	4.135002	0.009807	0.001797	0.001818	0.001864	0.001652	0.000145	0.001926	0.001923	0.001804
2019/05/09	18:24:27.0000		0	30.282504964443	-97.744197073890	144.614838	167.144257	0.013601	0.013536	0.007791	0.000000	185.563446	1.970311	4.134192	0.009803	0.001796	0.001817	0.001029	0.000108	0.000312	0.001926	0.001923	0.001803
2019/05/09	18:24:28.0000		0	30.282504971474	-97.744197072091	144.615387	167.144806	0.013600	0.013536	0.007782	0.000000	185.564056	1.970705	4.133706	0.009800	0.001796	0.001817	-0.000477	-0.001081	0.000848	0.001926	0.001923	0.001803
2019/05/09	18:24:29.0000		0	30.282504975130	-97.744197071964	144.615524	167.144958	0.013600	0.013536	0.007774	0.000000	185.565308	1.969774	4.133919	0.009796	0.001795	0.001817	-0.000775	-0.002564	0.000390	0.001926	0.001923	0.001802
2019/05/09	18:24:30.0000		0	30.282504975198	-97.744197070392	144.615295	167.144714	0.013600	0.013536	0.007769	0.000000	185.566299	1.971560	4.132918	0.009792	0.001795	0.001816	-0.000083	-0.000403	-0.000942	0.001926	0.001923	0.001802
2019/05/09	18:24:31.0000		0	30.282504972910	-97.744197070680	144.614563	167.143982	0.013600	0.013536	0.007765	0.000000	185.564331	1.968448	4.132436	0.009789	0.001795	0.001816	0.001667	0.002591	-0.001889	0.001926	0.001923	0.001801
2019/05/09	18:24:32.0000		0	30.282504972025	-97.744197074671	144.614380	167.143799	0.013600	0.013536	0.007762	0.000000	185.564301	1.966990	4.131524	0.009785	0.001795	0.001816	0.001319	0.000967	-0.001250	0.001926	0.001923	0.001801
2019/05/09	18:24:33.0000		0	30.282504965987	-97.744197078869	144.614609	167.144028	0.013600	0.013536	0.007760	0.000000	185.564346	1.969857	4.131374	0.009782	0.001794	0.001816	-0.000910	-0.001065	0.000568	0.001926	0.001923	0.001801
2019/05/09	18:24:34.0000		0	30.282504962096	-97.744197080239	144.614944	167.144379	0.013600	0.013536	0.007759	0.000000	185.565430	1.970197	4.130606	0.009778	0.001794	0.001816	-0.001227	-0.001583	0.001429	0.001926	0.001923	0.001800
2019/05/09	18:24:35.0000		0	30.282504961994	-97.744197085336	144.615540	167.144958	0.013600	0.013536	0.007758	0.000000	185.565689	1.970376	4.132080	0.009774	0.001794	0.001816	-0.001310	-0.002037	0.001183	0.001926	0.001923	0.001800
2019/05/09	18:24:36.0000		0	30.282504959768	-97.744197090165	144.615768	167.145187	0.013600	0.013536	0.007757	0.000000	185.565384	1.970880	4.133533	0.009771	0.001794	0.001816	-0.000251	0.000871	0.000416	0.001926	0.001923	0.001800
2019/05/09	18:24:37.0000		0	30.282504955789	-97.744197088027	144.615845	167.145264	0.013600	0.013536	0.007756	0.000000	185.564987	1.970221	4.132885	0.009767	0.001794	0.001816	-0.000904	-0.000329	-0.000034	0.001926	0.001923	0.001800
2019/05/09	18:24:38.0000		0	30.282504955532	-97.744197083231	144.615524	167.144943	0.013600	0.013536	0.007756	0.000000	185.566620	1.970720	4.130394	0.009763	0.001794	0.001816	-0.002331	0.001244	-0.000999	0.001926	0.001923	0.001800
